import time: self [us] | cumulative | imported package
import time:        61 |       8969 |                                 numba.core.typing.typeof
import time:       214 |        214 |                                 numba.core.typing.asnumbatype
import time:       211 |       9393 |                               numba.misc.special
import time:        81 |         81 |                                   numba.stencils
import time:       602 |        602 |                                       numba.core.imputils
import time:       379 |        379 |                                         numba._helperlib
import time:       294 |        294 |                                             numba.core.itanium_mangler
import time:       217 |        511 |                                           numba.core.funcdesc
import time:       213 |        213 |                                           numba.core.generators
import time:        97 |         97 |                                           numba.core.removerefctpass
import time:       183 |        183 |                                             numba._dynfunc
import time:       120 |        302 |                                           numba.core.environment
import time:       452 |        452 |                                             numba.core.controlflow
import time:       380 |        831 |                                           numba.core.analysis
import time:       118 |        118 |                                           numba.misc.firstlinefinder
import time:        50 |         50 |                                             coverage
import time:       250 |        299 |                                           numba.misc.coverage_support
import time:       843 |       3211 |                                         numba.core.lowering
import time:       372 |        372 |                                             numba.cloudpickle.cloudpickle
import time:       101 |        473 |                                           numba.cloudpickle
import time:       218 |        690 |                                         numba.core.serialize
import time:      1056 |       5334 |                                       numba.core.pythonapi
import time:       343 |       6279 |                                     numba.core.extending
import time:       344 |        344 |                                       numba.core.transforms
import time:       241 |        585 |                                     numba.core.postproc
import time:       138 |        138 |                                       numba.core.rewrites.registry
import time:       137 |        137 |                                       numba.core.rewrites.static_getitem
import time:       101 |        101 |                                       numba.core.rewrites.static_raise
import time:        75 |         75 |                                       numba.core.rewrites.static_binop
import time:       104 |        104 |                                       numba.core.rewrites.ir_print
import time:       150 |        702 |                                     numba.core.rewrites
import time:       638 |       8203 |                                   numba.core.ir_utils
import time:        90 |         90 |                                     numba.core.descriptors
import time:       133 |        133 |                                         numba._devicearray
import time:       233 |        366 |                                       numba._dispatcher
import time:       218 |        218 |                                         numba.core.tracing
import time:       902 |        902 |                                           numba.core.byteflow
import time:       103 |        103 |                                           numba.core.unsafe
import time:       244 |        244 |                                           numba.core.unsafe.eh
import time:        84 |         84 |                                               numba.cpython
import time:        94 |        178 |                                             numba.cpython.unsafe
import time:       183 |        361 |                                           numba.cpython.unsafe.tuple
import time:      3003 |       4611 |                                         numba.core.interpreter
import time:       563 |        563 |                                         numba.core.bytecode
import time:       310 |        310 |                                             numba.core.event
import time:       111 |        111 |                                             numba.core.compiler_lock
import time:       663 |        663 |                                                         numba.core.typeinfer
import time:       285 |        285 |                                                         numba.stencils.stencilparfor
import time:      2079 |       2079 |                                                         numba.core.typing.npydecl
import time:       970 |        970 |                                                         numba.parfors.array_analysis
import time:      2081 |       6076 |                                                       numba.parfors.parfor
import time:       117 |        117 |                                                       numba.core.sigutils
import time:       190 |        190 |                                                       numba.parfors.parfor_lowering_utils
import time:      1303 |       7684 |                                                     numba.parfors.parfor_lowering
import time:       106 |       7789 |                                                   numba.parfors
import time:        16 |       7804 |                                                 numba.parfors.parfor
import time:      2360 |      10164 |                                               numba.core.typing.builtins
import time:       129 |        129 |                                               numba.extending
import time:       967 |      11260 |                                             numba.cpython.builtins
import time:       543 |      12223 |                                           numba.core.base
import time:       504 |      12726 |                                         numba.core.callconv
import time:       293 |        293 |                                           numba.core.callwrapper
import time:        83 |         83 |                                             numba.core.llvm_bindings
import time:       114 |        114 |                                                   numba.core.runtime.nrtdynmod
import time:       206 |        206 |                                                   numba.core.runtime._nrt_python
import time:       288 |        607 |                                                 numba.core.runtime.nrt
import time:        71 |        677 |                                               numba.core.runtime
import time:       399 |       1076 |                                             numba.core.runtime.nrtopt
import time:       118 |        118 |                                             numba.misc.inspection
import time:       354 |        354 |                                             numba.misc.llvm_pass_timings
import time:       592 |       2221 |                                           numba.core.codegen
import time:       104 |        104 |                                             numba.core.intrinsics
import time:       159 |        262 |                                           numba.core.externals
import time:       105 |        105 |                                           numba.core.fastmathpass
import time:       118 |        118 |                                           numba.core.options
import time:        87 |         87 |                                           numba.core.entrypoints
import time:       210 |        210 |                                           numba.np.ufunc_db
import time:       371 |       3664 |                                         numba.core.cpu
import time:       411 |        411 |                                         numba.core.compiler_machinery
import time:       239 |        239 |                                           numba.core.ssa
import time:       924 |       1162 |                                         numba.core.untyped_passes
import time:        81 |         81 |                                           numba.core.annotations
import time:       252 |        252 |                                           numba.core.annotations.type_annotations
import time:       744 |       1076 |                                         numba.core.typed_passes
import time:       281 |        281 |                                           numba.core.pylowering
import time:       183 |        464 |                                         numba.core.object_mode_passes
import time:      6315 |      31206 |                                       numba.core.compiler
import time:       147 |        147 |                                         numba.misc.appdirs
import time:       494 |        640 |                                       numba.core.caching
import time:       845 |      33055 |                                     numba.core.dispatcher
import time:       164 |      33308 |                                   numba.core.registry
import time:       467 |      42057 |                                 numba.stencils.stencil
import time:       278 |      42335 |                               numba.core.decorators
import time:       179 |        179 |                                   numba.np.ufunc._internal
import time:       415 |        415 |                                     numba.np.ufunc.wrappers
import time:       255 |        255 |                                       numba.core.target_extension
import time:        81 |         81 |                                       numba.np.ufunc.sigparse
import time:       301 |        636 |                                     numba.np.ufunc.ufuncbuilder
import time:       518 |       1567 |                                   numba.np.ufunc.parallel
import time:       136 |        136 |                                     numba.np.ufunc.ufunc_base
import time:       414 |        550 |                                   numba.np.ufunc.dufunc
import time:       188 |        188 |                                   numba.np.ufunc.gufunc
import time:       279 |       2761 |                                 numba.np.ufunc.decorators
import time:       223 |        223 |                                 numba.np.ufunc.array_exprs
import time:       259 |       3242 |                               numba.np.ufunc
import time:        81 |         81 |                                   numba.experimental.jitclass.decorators
import time:       202 |        202 |                                     numba.experimental.jitclass._box
import time:       182 |        383 |                                   numba.experimental.jitclass.boxing
import time:      1999 |       1999 |                                   numba.experimental.jitclass.overloads
import time:       167 |       2628 |                                 numba.experimental.jitclass
import time:       178 |       2806 |                               numba.experimental
import time:       419 |        419 |                               numba.core.withcontexts
import time:       195 |        195 |                               numba.typed
import time:       314 |        314 |                                   numba.misc.quicksort
import time:       146 |        146 |                                   numba.misc.mergesort
import time:       156 |        156 |                                   numba.cpython.slicing
import time:       175 |        175 |                                         numba.core.unsafe.bytes
import time:        91 |         91 |                                             numba.np.random
import time:       291 |        381 |                                           numba.np.random._constants
import time:      2288 |       2669 |                                         numba.cpython.randomimpl
import time:      3168 |       6011 |                                       numba.cpython.hashing
import time:      1284 |       1284 |                                       numba.cpython.unicode_support
import time:      2627 |       9921 |                                     numba.cpython.unicode
import time:      1847 |      11767 |                                   numba.cpython.charseq
import time:      3614 |      15995 |                                 numba.np.arrayobj
import time:       452 |        452 |                                   numba.np.npdatetime
import time:        83 |         83 |                                   numba.np.math
import time:       158 |        158 |                                       numba.cpython.unsafe.numbers
import time:       350 |        507 |                                     numba.cpython.mathimpl
import time:       185 |        692 |                                   numba.np.math.cmathimpl
import time:       380 |        380 |                                   numba.np.math.mathimpl
import time:       348 |        348 |                                   numba.np.math.numbers
import time:       572 |       2524 |                                 numba.np.npyfuncs
import time:      3067 |      21585 |                               numba.np.npyimpl
import time:      8863 |     116754 |                             arviz.stats.stats_utils
import time:       291 |     117044 |                           arviz.stats.diagnostics
import time:       231 |        231 |                               xarray_einstats.linalg
import time:       144 |        144 |                               xarray_einstats.accessors
import time:       161 |        535 |                             xarray_einstats
import time:       409 |        409 |                             xarray_einstats.stats
import time:       606 |       1549 |                           arviz.stats.stats
import time:       125 |        125 |                           arviz.stats.stats_refitting
import time:       109 |     174148 |                         arviz.stats
import time:        17 |     174165 |                       arviz.stats.density_utils
import time:       175 |     174340 |                     arviz.plots.plot_utils
import time:       145 |     174761 |                   arviz.plots.autocorrplot
import time:       107 |        107 |                   arviz.plots.bpvplot
import time:        82 |         82 |                   arviz.plots.bfplot
import time:        81 |         81 |                   arviz.plots.compareplot
import time:        83 |         83 |                   arviz.plots.densityplot
import time:        78 |         78 |                   arviz.plots.distcomparisonplot
import time:        68 |         68 |                   arviz.plots.distplot
import time:        77 |         77 |                   arviz.plots.dotplot
import time:       141 |        141 |                             cffi.lock
import time:       177 |        177 |                             cffi.error
import time:       438 |        438 |                             cffi.model
import time:       404 |       1158 |                           cffi.api
import time:       109 |       1266 |                         cffi
import time:       330 |        330 |                         _cffi_backend
import time:       186 |        186 |                           cffi.commontypes
import time:        48 |         48 |                           cffi._pycparser
import time:        91 |         91 |                               pycparser.ply
import time:       676 |        676 |                               pycparser.ply.yacc
import time:       567 |        567 |                               pycparser.c_ast
import time:       334 |        334 |                                 pycparser.ply.lex
import time:       246 |        580 |                               pycparser.c_lexer
import time:       124 |        124 |                               pycparser.plyparser
import time:        76 |         76 |                               pycparser.ast_transforms
import time:      1009 |       3121 |                             pycparser.c_parser
import time:       199 |       3319 |                           pycparser
import time:      2425 |       5977 |                         cffi.cparser
import time:       313 |       7885 |                       numba.core.typing.cffi_utils
import time:       344 |        344 |                       numba.core.typing.cmathdecl
import time:       178 |        178 |                       numba.core.typing.enumdecl
import time:       233 |        233 |                         numba.core.typing.collections
import time:       258 |        491 |                       numba.core.typing.listdecl
import time:       725 |        725 |                       numba.core.typing.mathdecl
import time:       376 |        376 |                       numba.core.typing.setdecl
import time:       128 |        128 |                       numba.core.typing.dictdecl
import time:       738 |        738 |                       numba.core.typing.arraydecl
import time:       781 |        781 |                       numba.core.typing.npdatetime
import time:       124 |        124 |                       numba.core.typing.ctypes_utils
import time:        78 |         78 |                       numba.core.typing.bufproto
import time:       262 |        262 |                       numba.cpython.enumimpl
import time:       557 |        557 |                       numba.cpython.heapq
import time:       166 |        166 |                       numba.cpython.iterators
import time:      2857 |       2857 |                       numba.cpython.listobj
import time:       278 |        278 |                         numba.core.optional
import time:       577 |        855 |                       numba.cpython.numbers
import time:       605 |        605 |                       numba.cpython.rangeobj
import time:      1297 |       1297 |                       numba.cpython.setobj
import time:       422 |        422 |                       numba.cpython.tupleobj
import time:       150 |        150 |                           numba.np.unsafe
import time:       318 |        468 |                         numba.np.unsafe.ndarray
import time:       537 |       1005 |                       numba.core.inline_closurecall
import time:       220 |        220 |                       numba.misc.gdb_hook
import time:       106 |        106 |                       numba.misc.literal
import time:      1311 |       1311 |                       numba.np.linalg
import time:      4298 |       4298 |                       numba.np.arraymath
import time:       382 |        382 |                       numba.np.random.generator_core
import time:      2347 |       2347 |                         numba.np.random.distributions
import time:       545 |        545 |                         numba.np.random.random_methods
import time:      1062 |       3954 |                       numba.np.random.generator_methods
import time:       106 |        106 |                       numba.np.polynomial
import time:       265 |        265 |                       numba.np.polynomial.polynomial_core
import time:       297 |        297 |                       numba.np.polynomial.polynomial_functions
import time:       185 |        185 |                       numba.typed.typedobjectutils
import time:       197 |        197 |                         numba.core.ccallback
import time:       271 |        467 |                       numba.experimental.function_type
import time:       490 |        490 |                       numba.cpython.cmathimpl
import time:       111 |        111 |                       numba.cpython.printimpl
import time:        77 |         77 |                       numba.misc.cffiimpl
import time:       314 |        314 |                       numba.experimental.jitclass.base
import time:       538 |        538 |                       numba.core.runtime.context
import time:    197431 |     230408 |                     arviz.stats.ecdf_utils
import time:       115 |     230523 |                   arviz.plots.ecdfplot
import time:       164 |        164 |                   arviz.plots.elpdplot
import time:       100 |        100 |                   arviz.plots.energyplot
import time:       106 |        106 |                   arviz.plots.essplot
import time:        90 |         90 |                   arviz.plots.forestplot
import time:        88 |         88 |                   arviz.plots.hdiplot
import time:        77 |         77 |                   arviz.plots.kdeplot
import time:        84 |         84 |                   arviz.plots.khatplot
import time:        95 |         95 |                   arviz.plots.lmplot
import time:        79 |         79 |                   arviz.plots.loopitplot
import time:       494 |        494 |                   arviz.plots.mcseplot
import time:       110 |        110 |                   arviz.plots.pairplot
import time:        88 |         88 |                   arviz.plots.parallelplot
import time:        80 |         80 |                   arviz.plots.posteriorplot
import time:        98 |         98 |                   arviz.plots.ppcplot
import time:        81 |         81 |                   arviz.plots.rankplot
import time:        78 |         78 |                   arviz.plots.separationplot
import time:       224 |        224 |                   arviz.plots.traceplot
import time:        95 |         95 |                   arviz.plots.tsplot
import time:        68 |         68 |                   arviz.plots.violinplot
import time:       196 |     408341 |                 arviz.plots
import time:       253 |        253 |                 arviz.plots.backends
import time:       137 |        137 |                   arviz.wrappers.base
import time:       124 |        124 |                   arviz.wrappers.wrap_stan
import time:        77 |         77 |                   arviz.wrappers.wrap_pymc
import time:        80 |        416 |                 arviz.wrappers
import time:      4025 |     486945 |               arviz
import time:       128 |        128 |                 cachetools.keys
import time:       594 |        722 |               cachetools
import time:       352 |     488018 |             pymc.util
import time:        87 |         87 |             pymc.vartypes
import time:      1374 |     489651 |           pymc.pytensorf
import time:       547 |     490197 |         pymc.gp.cov
import time:       158 |        158 |         pymc.gp.mean
import time:       280 |        280 |                 scipy.cluster._vq
import time:      2644 |       2923 |               scipy.cluster.vq
import time:       372 |        372 |                 scipy.cluster._hierarchy
import time:       242 |        242 |                 scipy.cluster._optimal_leaf_ordering
import time:       140 |        140 |                 scipy._lib._disjoint_set
import time:      7516 |       8268 |               scipy.cluster.hierarchy
import time:       120 |      11310 |             scipy.cluster
import time:        14 |      11324 |           scipy.cluster.vq
import time:       335 |        335 |                 pymc.blocking
import time:       285 |        285 |                 pymc.data
import time:       266 |        266 |                         pymc.logprob.abstract
import time:       604 |        604 |                           pymc.logprob.utils
import time:       797 |       1401 |                         pymc.logprob.rewriting
import time:       621 |        621 |                           pymc.logprob.transforms
import time:       289 |        910 |                         pymc.logprob.transform_value
import time:       184 |       2760 |                       pymc.logprob.basic
import time:       570 |        570 |                       pymc.logprob.binary
import time:       257 |        257 |                       pymc.logprob.censoring
import time:       129 |        129 |                       pymc.logprob.cumsum
import time:       148 |        148 |                       pymc.logprob.checks
import time:       135 |        135 |                       pymc.logprob.linalg
import time:       349 |        349 |                       pymc.logprob.mixture
import time:       209 |        209 |                         pymc.math
import time:       175 |        384 |                       pymc.logprob.order
import time:       228 |        228 |                       pymc.logprob.scan
import time:       355 |        355 |                       pymc.logprob.tensor
import time:       185 |       5494 |                     pymc.logprob
import time:        16 |       5510 |                   pymc.logprob.transforms
import time:       180 |       5690 |                 pymc.initial_point
import time:       572 |       6881 |               pymc.model.core
import time:       106 |       6987 |             pymc.model
import time:        21 |       7008 |           pymc.model.core
import time:       124 |      18454 |         pymc.gp.util
import time:       405 |        405 |         pymc.gp.gp
import time:       181 |        181 |         pymc.gp.hsgp_approx
import time:       130 |     509522 |       pymc.gp
import time:       145 |        145 |         pymc.ode.utils
import time:       192 |        192 |         pymc.ode.ode
import time:        96 |        432 |       pymc.ode
import time:       304 |        304 |                 pymc.progress_bar
import time:       384 |        687 |               pymc.backends.arviz
import time:        62 |         62 |                           pymc.model.transform
import time:       265 |        265 |                           pymc.model.fgraph
import time:        90 |         90 |                           pymc.model.transform.basic
import time:       219 |        634 |                         pymc.model.transform.conditioning
import time:       145 |        779 |                       pymc.stats.log_density
import time:        91 |        869 |                     pymc.stats
import time:       751 |       1619 |                   pymc.stats.convergence
import time:       142 |       1760 |                 pymc.backends.report
import time:       564 |       2324 |               pymc.backends.base
import time:       165 |        165 |               pymc.backends.ndarray
import time:       354 |        354 |                       pymc.step_methods.state
import time:       808 |       1161 |                     pymc.step_methods.compound
import time:       169 |        169 |                           pymc.step_methods.arraystep
import time:        62 |         62 |                                 sksparse
import time:        33 |         94 |                               sksparse.cholmod
import time:      4420 |       4514 |                             pymc.step_methods.hmc.quadpotential
import time:       234 |       4748 |                           pymc.step_methods.hmc.integration
import time:       526 |        526 |                           pymc.step_methods.step_sizes
import time:       124 |        124 |                             pymc.tuning.scaling
import time:       138 |        138 |                             pymc.tuning.starting
import time:        98 |        359 |                           pymc.tuning
import time:       891 |       6690 |                         pymc.step_methods.hmc.base_hmc
import time:       579 |       7269 |                       pymc.step_methods.hmc.hmc
import time:       738 |        738 |                       pymc.step_methods.hmc.nuts
import time:       116 |       8122 |                     pymc.step_methods.hmc
import time:      2551 |       2551 |                     pymc.step_methods.metropolis
import time:       501 |        501 |                     pymc.step_methods.slicer
import time:       143 |      12476 |                   pymc.step_methods
import time:        21 |      12496 |                 pymc.step_methods.compound
import time:        33 |         33 |                 zarr.storage.BaseStore
import time:        20 |         20 |                 zarr.storage.default_compressor
import time:       397 |      12945 |               pymc.backends.zarr
import time:        49 |         49 |               mcbackend
import time:       115 |      16282 |             pymc.backends
import time:        15 |      16297 |           pymc.backends.arviz
import time:       103 |      16400 |         pymc.sampling.deterministic
import time:       174 |        174 |                   pymc.distributions.shape_utils
import time:       317 |        491 |                 pymc.distributions.dist_math
import time:        98 |         98 |                         IPython.core
import time:        98 |        196 |                       IPython.core.getipython
import time:        60 |         60 |                       IPython.core.release
import time:       111 |        111 |                                   traitlets.utils
import time:       131 |        242 |                                 traitlets.utils.bunch
import time:        87 |         87 |                                 traitlets.utils.descriptions
import time:        81 |         81 |                                 traitlets.utils.getargspec
import time:        64 |         64 |                                 traitlets.utils.importstring
import time:        72 |         72 |                                 traitlets.utils.sentinel
import time:        72 |         72 |                                 traitlets.utils.warnings
import time:      2105 |       2719 |                               traitlets.traitlets
import time:       199 |        199 |                               traitlets._version
import time:       105 |        105 |                               traitlets.utils.decorators
import time:       172 |       3193 |                             traitlets
import time:       480 |        480 |                                 logging.handlers
import time:       817 |       1296 |                               logging.config
import time:        87 |         87 |                                 traitlets.utils.text
import time:      1159 |       1159 |                                 traitlets.config.loader
import time:       547 |       1792 |                               traitlets.config.configurable
import time:       122 |        122 |                               traitlets.utils.nested_update
import time:       726 |       3935 |                             traitlets.config.application
import time:       108 |       7235 |                           traitlets.config
import time:        17 |       7251 |                         traitlets.config.application
import time:       133 |        133 |                                     executing._utils
import time:        86 |         86 |                                       executing._exceptions
import time:       330 |        416 |                                     executing._position_node_finder
import time:       436 |        984 |                                   executing.executing
import time:       111 |        111 |                                   executing._pytest_utils
import time:        98 |         98 |                                   executing.version
import time:       556 |       1747 |                                 executing
import time:       153 |        153 |                                     asttokens.line_numbers
import time:        46 |         46 |                                           astroid
import time:        22 |         67 |                                         astroid.nodes
import time:       378 |        444 |                                       asttokens.util
import time:      2998 |       3441 |                                     asttokens.asttokens
import time:       225 |       3819 |                                   asttokens
import time:        16 |       3835 |                                 asttokens.util
import time:       196 |        196 |                                       pure_eval.utils
import time:        97 |        293 |                                     pure_eval.my_getattr_static
import time:       345 |        638 |                                   pure_eval.core
import time:        94 |         94 |                                   pure_eval.version
import time:       577 |       1309 |                                 pure_eval
import time:       404 |        404 |                                 stack_data.utils
import time:      1723 |       9015 |                               stack_data.core
import time:       279 |        279 |                               stack_data.formatting
import time:       172 |        172 |                               stack_data.serializing
import time:        79 |         79 |                               stack_data.version
import time:       128 |       9671 |                             stack_data
import time:       168 |        168 |                                 pygments.formatters._mapping
import time:        94 |         94 |                                 pygments.plugin
import time:       726 |        726 |                                 pygments.util
import time:       167 |       1154 |                               pygments.formatters
import time:       169 |        169 |                                   pygments.styles._mapping
import time:       215 |        383 |                                 pygments.styles
import time:        99 |        481 |                               pygments.formatter
import time:        90 |         90 |                               pygments.console
import time:       795 |        795 |                                 pygments.token
import time:       205 |       1000 |                               pygments.style
import time:       188 |       2912 |                             pygments.formatters.terminal256
import time:        91 |         91 |                             IPython.utils
import time:        74 |         74 |                                       IPython.utils.encoding
import time:        73 |        146 |                                     IPython.utils.py3compat
import time:       116 |        262 |                                   IPython.utils._process_common
import time:       164 |        425 |                                 IPython.utils._process_posix
import time:       116 |        541 |                               IPython.utils.process
import time:       179 |        719 |                             IPython.utils.path
import time:       274 |        274 |                               pygments.styles.monokai
import time:       234 |        234 |                               pygments.styles.default
import time:       248 |        248 |                               pygments.styles.pastie
import time:       350 |        350 |                               pygments.styles.gruvbox
import time:      7245 |       8349 |                             IPython.utils.PyColorize
import time:       123 |        123 |                             IPython.utils.terminal
import time:       200 |        200 |                             IPython.core.display_trap
import time:       112 |        112 |                                   IPython.core.debugger_backport
import time:       490 |        601 |                                 IPython.core.debugger
import time:       442 |       1043 |                               IPython.core.tbtools
import time:       208 |       1250 |                             IPython.core.doctb
import time:       380 |      23689 |                           IPython.core.ultratb
import time:        62 |         62 |                             IPython.utils._sysinfo
import time:       121 |        183 |                           IPython.utils.sysinfo
import time:       182 |      24054 |                         IPython.core.crashhandler
import time:        63 |         63 |                             IPython.utils.importstring
import time:        98 |        160 |                           IPython.paths
import time:       301 |        461 |                         IPython.core.profiledir
import time:       490 |      32254 |                       IPython.core.application
import time:       100 |        100 |                         IPython.terminal
import time:       131 |        131 |                         IPython.core.compilerop
import time:       127 |        127 |                           IPython.core.error
import time:        57 |         57 |                             IPython.utils.docs
import time:        79 |        136 |                           IPython.utils.decorators
import time:       868 |        868 |                           IPython.utils.text
import time:       273 |       1402 |                         IPython.core.magic_arguments
import time:       121 |        121 |                           getopt
import time:       223 |        223 |                                 IPython.core.display_functions
import time:        85 |         85 |                                     IPython.testing
import time:       131 |        215 |                                   IPython.testing.skipdoctest
import time:       501 |        715 |                                 IPython.core.display
import time:       154 |        154 |                                   IPython.lib
import time:       528 |        681 |                                 IPython.lib.display
import time:        88 |       1706 |                               IPython.display
import time:        90 |         90 |                               IPython.utils.data
import time:       218 |       2013 |                             IPython.core.page
import time:       404 |        404 |                             IPython.lib.pretty
import time:       298 |        298 |                             IPython.utils.openpy
import time:        79 |         79 |                             IPython.utils.dir2
import time:       112 |        112 |                             IPython.utils.wildcard
import time:      1192 |       1192 |                               pygments.lexers._mapping
import time:       823 |        823 |                               pygments.modeline
import time:       192 |       2206 |                             pygments.lexers
import time:       187 |        187 |                                 pygments.filter
import time:       416 |        416 |                                 pygments.filters
import time:       238 |        238 |                                 pygments.regexopt
import time:       500 |       1339 |                               pygments.lexer
import time:       218 |        218 |                               pygments.unistring
import time:       602 |       2158 |                             pygments.lexers.python
import time:        57 |         57 |                               ctags
import time:       267 |        324 |                             pygments.formatters.html
import time:      1602 |       9191 |                           IPython.core.oinspect
import time:       254 |        254 |                             IPython.utils.tokenutil
import time:       867 |       1120 |                           IPython.core.inputtransformer2
import time:       133 |        133 |                           IPython.utils.ipstruct
import time:       592 |      11156 |                         IPython.core.magic
import time:       126 |        126 |                           runpy
import time:       101 |        101 |                             IPython.external
import time:        48 |         48 |                             cPickle
import time:       213 |        361 |                           IPython.external.pickleshare
import time:        96 |         96 |                           IPython.core.hooks
import time:        96 |         96 |                             IPython.core.autocall
import time:       225 |        225 |                             IPython.core.macro
import time:       566 |        566 |                             IPython.core.splitinput
import time:      1640 |       2526 |                           IPython.core.prefilter
import time:       420 |        420 |                           IPython.core.alias
import time:       191 |        191 |                           IPython.core.builtin_trap
import time:       371 |        371 |                               decorator
import time:       441 |        441 |                                   _sqlite3
import time:       211 |        651 |                                 sqlite3.dbapi2
import time:       128 |        779 |                               sqlite3
import time:      1785 |       2934 |                             IPython.core.history
import time:       275 |       3209 |                           IPython.core.displayhook
import time:       320 |        320 |                           IPython.core.displaypub
import time:       168 |        168 |                           IPython.core.events
import time:       178 |        178 |                           IPython.core.extensions
import time:        79 |         79 |                             IPython.utils.sentinel
import time:      1695 |       1774 |                           IPython.core.formatters
import time:       186 |        186 |                           IPython.core.logger
import time:       163 |        163 |                           IPython.core.payload
import time:        97 |         97 |                           IPython.core.tips
import time:        80 |         80 |                           IPython.core.usage
import time:       119 |        119 |                             IPython.utils.capture
import time:        97 |        216 |                           IPython.utils.io
import time:        86 |         86 |                           IPython.utils.strdispatch
import time:        71 |         71 |                           IPython.utils.syspathcontext
import time:        46 |         46 |                             docrepr
import time:        11 |         56 |                           docrepr.sphinxify
import time:       111 |        111 |                           IPython.core.async_helpers
import time:      1747 |      12173 |                         IPython.core.interactiveshell
import time:       199 |        199 |                                     prompt_toolkit.application.current
import time:        81 |         81 |                                           prompt_toolkit.eventloop.utils
import time:       154 |        234 |                                         prompt_toolkit.eventloop.async_generator
import time:       152 |        152 |                                         prompt_toolkit.eventloop.inputhook
import time:        92 |        477 |                                       prompt_toolkit.eventloop
import time:       143 |        619 |                                     prompt_toolkit.application.run_in_terminal
import time:       231 |        231 |                                             prompt_toolkit.selection
import time:       151 |        382 |                                           prompt_toolkit.clipboard.base
import time:        97 |         97 |                                           prompt_toolkit.clipboard.in_memory
import time:        74 |        551 |                                         prompt_toolkit.clipboard
import time:       208 |        208 |                                             prompt_toolkit.cache
import time:       127 |        127 |                                             prompt_toolkit.enums
import time:       204 |        204 |                                             prompt_toolkit.filters.base
import time:       181 |        718 |                                           prompt_toolkit.filters.app
import time:        87 |         87 |                                           prompt_toolkit.filters.cli
import time:        85 |         85 |                                           prompt_toolkit.filters.utils
import time:       152 |       1041 |                                         prompt_toolkit.filters
import time:       659 |       2250 |                                       prompt_toolkit.document
import time:       233 |       2482 |                                     prompt_toolkit.auto_suggest
import time:       911 |        911 |                                                           prompt_toolkit.keys
import time:       617 |       1528 |                                                         prompt_toolkit.key_binding.key_bindings
import time:        84 |         84 |                                                                 wcwidth.table_vs16
