import time: self [us] | cumulative | imported package
import time:       188 |        188 |                 scipy.special._comb
import time:       353 |        353 |                 scipy.special._multiufuncs
import time:       542 |       1589 |               scipy.special._basic
import time:       915 |        915 |               scipy.special._logsumexp
import time:       412 |        412 |               scipy.special._orthogonal
import time:       101 |        101 |               scipy.special._spfun_stats
import time:       100 |        100 |               scipy.special._ellip_harm
import time:        64 |         64 |               scipy.special._lambertw
import time:       115 |        115 |               scipy.special._spherical_bessel
import time:        70 |         70 |               scipy.special.add_newdocs
import time:        88 |         88 |               scipy.special.basic
import time:        70 |         70 |               scipy.special.orthogonal
import time:        63 |         63 |               scipy.special.specfun
import time:        69 |         69 |               scipy.special.sf_error
import time:        64 |         64 |               scipy.special.spfun_stats
import time:       344 |      12411 |             scipy.special
import time:       259 |        259 |             scipy.spatial._hausdorff
import time:       437 |        437 |             scipy.spatial._distance_pybind
import time:       189 |        189 |             scipy.spatial._distance_wrap
import time:      2029 |      17005 |           scipy.spatial.distance
import time:       109 |      17113 |         scipy.spatial._geometric_slerp
import time:       128 |        128 |         scipy.spatial.ckdtree
import time:        71 |         71 |         scipy.spatial.kdtree
import time:        66 |         66 |         scipy.spatial.qhull
import time:      2901 |       2901 |                   scipy.constants._codata
import time:       655 |        655 |                   scipy.constants._constants
import time:        92 |         92 |                   scipy.constants.codata
import time:       101 |        101 |                   scipy.constants.constants
import time:       647 |       4395 |                 scipy.constants
import time:       141 |       4535 |               scipy.spatial.transform._rotation_groups
import time:      1018 |       5553 |             scipy.spatial.transform._rotation
import time:       582 |       6134 |           scipy.spatial.transform._rigid_transform
import time:       174 |        174 |           scipy.spatial.transform._rotation_spline
import time:        74 |         74 |           scipy.spatial.transform.rotation
import time:       105 |       6485 |         scipy.spatial.transform
import time:       211 |     129895 |       scipy.spatial
import time:        12 |     129906 |     scipy.spatial.distance
import time:       125 |        125 |           spherical_geometry._version
import time:       127 |        252 |         spherical_geometry
import time:       316 |        316 |           spherical_geometry.math_util
import time:        97 |        412 |         spherical_geometry.vector
import time:       128 |        791 |       spherical_geometry.great_circle_arc
import time:       332 |        332 |       spherical_geometry.polygon
import time:      1253 |       2375 |     celeri.celeri_closure
import time:       627 |     535520 |   celeri.model
import time:        94 |         94 |       rich.filesize
import time:       478 |        478 |           rich.ansi
import time:       120 |        597 |         rich.file_proxy
import time:       139 |        139 |         rich.live_render
import time:       225 |        960 |       rich.live
import time:       176 |        176 |       rich.progress_bar
import time:       168 |        168 |         rich._spinners
import time:       152 |        319 |       rich.spinner
import time:      1715 |       3263 |     rich.progress
import time:       123 |        123 |         cutde
import time:        44 |         44 |               pycuda
import time:       110 |        154 |             cutde.cuda
import time:        40 |         40 |               pyopencl
import time:        99 |        139 |             cutde.opencl
import time:       439 |        439 |               cutde.cpp_backend_double
import time:       355 |        355 |               cutde.cpp_backend_float
import time:       102 |        895 |             cutde.cpp
import time:       107 |       1293 |           cutde.backend
import time:       182 |        182 |           cutde.coordinators
import time:       109 |       1583 |         cutde.aca
import time:        94 |         94 |         cutde.geometry
import time:       145 |       1942 |       cutde.halfspace
import time:        52 |         52 |         celeri.okada
import time:       208 |        260 |       celeri.okada.cutde_okada
import time:       262 |       2463 |     celeri.spatial
import time:      3921 |       9646 |   celeri.operators
import time:       326 |        326 |       cvxopt.base
import time:       105 |        105 |       cvxopt.printing
import time:       300 |        300 |         cvxopt.cvxprog
import time:       484 |        484 |         cvxopt.coneprog
import time:        87 |        870 |       cvxopt.solvers
import time:       224 |        224 |       cvxopt.blas
import time:       227 |        227 |       cvxopt.lapack
import time:        84 |         84 |       cvxopt._version
import time:       259 |       2092 |     cvxopt
import time:       390 |        390 |       cvxpy.version
import time:       144 |        144 |           cvxpy.atoms.affine
import time:       247 |        247 |               cvxpy.lin_ops.lin_constraints
import time:       120 |        120 |               cvxpy.lin_ops.lin_op
import time:       109 |        475 |             cvxpy.lin_ops
import time:        17 |        492 |           cvxpy.lin_ops.lin_op
import time:       122 |        122 |               cvxpy.utilities.grad
import time:       148 |        148 |               cvxpy.utilities.shape
import time:       116 |        116 |               cvxpy.utilities.sign
import time:        93 |         93 |                   cvxpy.utilities.scopes
import time:       117 |        210 |                 cvxpy.utilities.performance_utils
import time:        74 |         74 |                 cvxpy.utilities.deterministic
import time:       224 |        507 |               cvxpy.utilities.canonical
import time:       136 |       1027 |             cvxpy.utilities
import time:       224 |       1251 |           cvxpy.lin_ops.lin_utils
import time:       192 |        192 |                 cvxpy.settings
import time:       150 |        150 |                           cvxpy.interface.base_matrix_interface
import time:       118 |        268 |                         cvxpy.interface.numpy_interface.ndarray_interface
import time:       126 |        393 |                       cvxpy.interface.numpy_interface.matrix_interface
import time:       132 |        132 |                       cvxpy.interface.numpy_interface.sparse_matrix_interface
import time:       106 |        629 |                     cvxpy.interface.numpy_interface
import time:       206 |        835 |                   cvxpy.interface.matrix_utilities
import time:       110 |        944 |                 cvxpy.interface
import time:       107 |        107 |                 cvxpy.expressions
import time:       153 |        153 |                 cvxpy.expressions.cvxtypes
import time:       199 |        199 |                             cvxpy.constraints.constraint
import time:       273 |        273 |                             cvxpy.constraints.cones
import time:       261 |        261 |                             cvxpy.constraints.exponential
import time:       135 |        135 |                             cvxpy.constraints.finite_set
import time:       174 |        174 |                             cvxpy.constraints.nonpos
import time:       196 |        196 |                             cvxpy.constraints.power
import time:       114 |        114 |                             cvxpy.constraints.psd
import time:       200 |        200 |                             cvxpy.constraints.second_order
import time:       165 |        165 |                             cvxpy.constraints.zero
import time:       140 |       1853 |                           cvxpy.constraints
import time:        16 |       1868 |                         cvxpy.constraints.constraint
import time:       160 |        160 |                           cvxpy.utilities.key_utils
import time:       128 |        128 |                           cvxpy.error
import time:       532 |        818 |                         cvxpy.expressions.expression
import time:        88 |         88 |                         cvxpy.utilities.coo_array_compat
import time:       322 |       3095 |                       cvxpy.expressions.leaf
import time:       128 |       3222 |                     cvxpy.expressions.constants.parameter
import time:       131 |       3353 |                   cvxpy.expressions.constants.callback_param
import time:       527 |        527 |                             scipy.sparse.linalg._interface
import time:       106 |        106 |                             scipy.sparse.linalg._isolve.utils
import time:       240 |        872 |                           scipy.sparse.linalg._isolve.iterative
import time:       116 |        116 |                           scipy.sparse.linalg._isolve.minres
import time:       124 |        124 |                             scipy.sparse.linalg._isolve._gcrotmk
import time:       103 |        227 |                           scipy.sparse.linalg._isolve.lgmres
import time:       118 |        118 |                           scipy.sparse.linalg._isolve.lsqr
import time:       112 |        112 |                           scipy.sparse.linalg._isolve.lsmr
import time:        85 |         85 |                           scipy.sparse.linalg._isolve.tfqmr
import time:       154 |       1681 |                         scipy.sparse.linalg._isolve
import time:       240 |        240 |                             scipy.sparse.linalg._dsolve._superlu
import time:        50 |         50 |                               scikits
import time:        15 |         65 |                             scikits.umfpack
import time:       286 |        590 |                           scipy.sparse.linalg._dsolve.linsolve
import time:        85 |         85 |                           scipy.sparse.linalg._dsolve._add_newdocs
import time:       123 |        798 |                         scipy.sparse.linalg._dsolve
import time:       118 |        118 |                               scipy._lib._threadsafety
import time:       897 |        897 |                               scipy.sparse.linalg._eigen.arpack._arpack
import time:       491 |       1505 |                             scipy.sparse.linalg._eigen.arpack.arpack
import time:       114 |       1619 |                           scipy.sparse.linalg._eigen.arpack
import time:       266 |        266 |                             scipy.sparse.linalg._eigen.lobpcg.lobpcg
import time:       145 |        410 |                           scipy.sparse.linalg._eigen.lobpcg
import time:        55 |         55 |                               scipy.sparse.linalg._propack
import time:       316 |        316 |                               scipy.sparse.linalg._propack._spropack
import time:       231 |        231 |                               scipy.sparse.linalg._propack._dpropack
import time:       241 |        241 |                               scipy.sparse.linalg._propack._cpropack
import time:       215 |        215 |                               scipy.sparse.linalg._propack._zpropack
import time:       186 |       1241 |                             scipy.sparse.linalg._svdp
import time:       962 |       2202 |                           scipy.sparse.linalg._eigen._svds
import time:       125 |       4354 |                         scipy.sparse.linalg._eigen
import time:       138 |        138 |                             scipy.sparse.linalg._onenormest
import time:       203 |        341 |                           scipy.sparse.linalg._expm_multiply
import time:       312 |        652 |                         scipy.sparse.linalg._matfuncs
import time:        99 |         99 |                         scipy.sparse.linalg._norm
import time:       309 |        309 |                         scipy.sparse.linalg._special_sparse_arrays
import time:        81 |         81 |                         scipy.sparse.linalg.isolve
import time:        75 |         75 |                         scipy.sparse.linalg.dsolve
import time:        65 |         65 |                         scipy.sparse.linalg.interface
import time:        62 |         62 |                         scipy.sparse.linalg.eigen
import time:        63 |         63 |                         scipy.sparse.linalg.matfuncs
import time:       173 |       8405 |                       scipy.sparse.linalg
import time:       158 |       8563 |                     cvxpy.utilities.linalg
import time:       285 |       8847 |                   cvxpy.expressions.constants.constant
import time:       103 |      12302 |                 cvxpy.expressions.constants
import time:       384 |      14079 |               cvxpy.atoms.atom
import time:        96 |         96 |                 cvxpy.cvxcore
import time:        48 |         48 |                 coptpy
import time:       294 |        294 |                   swig_runtime_data4
import time:       455 |        749 |                 _cvxcore
import time:       141 |       1032 |               cvxpy.cvxcore.python
import time:       194 |        194 |                         scipy.signal._sigtools
import time:       193 |        193 |                             scipy._lib.doccer
import time:        61 |         61 |                                 uarray
import time:       233 |        233 |                                     scipy._lib._uarray._uarray
import time:       291 |        524 |                                   scipy._lib._uarray._backend
import time:        96 |        619 |                                 scipy._lib._uarray
import time:       153 |        832 |                               scipy._lib.uarray
import time:       670 |       1501 |                             scipy.fft._basic
import time:       335 |        335 |                             scipy.fft._realtransforms
import time:       217 |        217 |                               scipy.fft._fftlog_backend
import time:       174 |        391 |                             scipy.fft._fftlog
import time:       428 |        428 |                                   scipy.fft._pocketfft.pypocketfft
import time:       165 |        165 |                                   scipy.fft._pocketfft.helper
import time:       181 |        774 |                                 scipy.fft._pocketfft.basic
import time:       115 |        115 |                                 scipy.fft._pocketfft.realtransforms
import time:       227 |       1115 |                               scipy.fft._pocketfft
import time:       232 |       1346 |                             scipy.fft._helper
import time:       189 |        189 |                               scipy.fft._basic_backend
import time:       343 |        343 |                               scipy.fft._realtransforms_backend
import time:       195 |        727 |                             scipy.fft._backend
import time:       834 |       5323 |                           scipy.signal.windows._windows
import time:       117 |        117 |                           scipy.signal.windows.windows
import time:       126 |       5564 |                         scipy.signal.windows
import time:       159 |        159 |                         scipy.signal._waveforms
import time:       197 |        197 |                           scipy.signal._max_len_seq_inner
import time:        89 |        286 |                         scipy.signal._max_len_seq
import time:       282 |        282 |                           scipy.signal._upfirdn_apply
import time:       135 |        416 |                         scipy.signal._upfirdn
import time:       138 |        138 |                         scipy.signal._spline
import time:       176 |        176 |                             timeit
import time:       227 |        227 |                                       scipy.interpolate._fitpack
import time:       252 |        252 |                                       scipy.interpolate._dfitpack
import time:       235 |        712 |                                     scipy.interpolate._fitpack_impl
import time:       164 |        164 |                                             scipy.optimize._dcsrch
import time:       316 |        480 |                                           scipy.optimize._linesearch
import time:       216 |        216 |                                             scipy.optimize._group_columns
import time:       254 |        470 |                                           scipy.optimize._numdiff
import time:       243 |        243 |                                             scipy.optimize._hessian_update_strategy
import time:       337 |        579 |                                           scipy.optimize._differentiable_functions
import time:      3858 |       5385 |                                         scipy.optimize._optimize
import time:       141 |        141 |                                             scipy.optimize._trustregion
import time:       121 |        261 |                                           scipy.optimize._trustregion_dogleg
import time:        92 |         92 |                                           scipy.optimize._trustregion_ncg
import time:       357 |        357 |                                               scipy.optimize._trlib._trlib
import time:        97 |        454 |                                             scipy.optimize._trlib
import time:        75 |        529 |                                           scipy.optimize._trustregion_krylov
import time:       176 |        176 |                                           scipy.optimize._trustregion_exact
import time:       232 |        232 |                                               scipy.optimize._constraints
import time:        65 |         65 |                                                     sksparse
import time:        16 |         80 |                                                   sksparse.cholmod
import time:       117 |        197 |                                                 scipy.optimize._trustregion_constr.projections
import time:       145 |        145 |                                                 scipy.optimize._trustregion_constr.qp_subproblem
import time:       125 |        466 |                                               scipy.optimize._trustregion_constr.equality_constrained_sqp
import time:       171 |        171 |                                               scipy.optimize._trustregion_constr.canonical_constraint
import time:       157 |        157 |                                               scipy.optimize._trustregion_constr.tr_interior_point
import time:       126 |        126 |                                               scipy.optimize._trustregion_constr.report
import time:       262 |       1412 |                                             scipy.optimize._trustregion_constr.minimize_trustregion_constr
import time:       101 |       1512 |                                           scipy.optimize._trustregion_constr
import time:       205 |        205 |                                             scipy.optimize._lbfgsb
import time:       214 |        418 |                                           scipy.optimize._lbfgsb_py
import time:       233 |        233 |                                             scipy.optimize._moduleTNC
import time:       188 |        420 |                                           scipy.optimize._tnc
import time:       121 |        121 |                                           scipy.optimize._cobyla_py
import time:        85 |         85 |                                           scipy.optimize._cobyqa_py
import time:       189 |        189 |                                             scipy.optimize._slsqplib
import time:       198 |        386 |                                           scipy.optimize._slsqp_py
import time:       338 |       4334 |                                         scipy.optimize._minimize
import time:       219 |        219 |                                             scipy.optimize._minpack
import time:       208 |        208 |                                                   scipy.optimize._lsq.common
import time:       155 |        362 |                                                 scipy.optimize._lsq.trf
import time:       135 |        135 |                                                 scipy.optimize._lsq.dogbox
import time:       292 |        789 |                                               scipy.optimize._lsq.least_squares
import time:       237 |        237 |                                                   scipy.optimize._lsq.givens_elimination
import time:       121 |        357 |                                                 scipy.optimize._lsq.trf_linear
import time:       115 |        115 |                                                 scipy.optimize._lsq.bvls
import time:       157 |        629 |                                               scipy.optimize._lsq.lsq_linear
import time:       119 |       1535 |                                             scipy.optimize._lsq
import time:       513 |       2267 |                                           scipy.optimize._minpack_py
import time:       136 |        136 |                                           scipy.optimize._spectral
import time:      1344 |       1344 |                                           scipy.optimize._nonlin
import time:       195 |       3940 |                                         scipy.optimize._root
import time:       179 |        179 |                                             scipy.optimize._zeros
import time:       347 |        526 |                                           scipy.optimize._zeros_py
import time:       186 |        711 |                                         scipy.optimize._root_scalar
import time:       373 |        373 |                                         scipy.optimize._nnls
import time:      1059 |       1059 |                                         scipy.optimize._basinhopping
import time:        86 |         86 |                                               scipy.optimize._highspy
import time:      3880 |       3880 |                                               scipy.optimize._highspy._core
import time:       418 |        418 |                                               scipy.optimize._highspy._highs_options
import time:       223 |       4605 |                                             scipy.optimize._highspy._highs_wrapper
import time:       142 |       4746 |                                           scipy.optimize._linprog_highs
import time:       512 |        512 |                                                   scipy.linalg._decomp_interpolative
import time:       165 |        676 |                                                 scipy.linalg.interpolative
import time:       129 |        805 |                                               scipy.optimize._remove_redundancy
import time:       427 |       1232 |                                             scipy.optimize._linprog_util
import time:        69 |         69 |                                             sksparse
import time:        37 |         37 |                                               scikits
import time:        12 |         48 |                                             scikits.umfpack
import time:       315 |       1662 |                                           scipy.optimize._linprog_ip
import time:       159 |        159 |                                           scipy.optimize._linprog_simplex
import time:       345 |        345 |                                             scipy.optimize._bglu_dense
import time:       166 |        510 |                                           scipy.optimize._linprog_rs
import time:       203 |        203 |                                           scipy.optimize._linprog_doc
import time:       193 |       7470 |                                         scipy.optimize._linprog
import time:       157 |        157 |                                         scipy.optimize._lsap
import time:      1845 |       1845 |                                         scipy.optimize._differentialevolution
import time:       308 |        308 |                                           scipy.optimize._pava_pybind
import time:       136 |        444 |                                         scipy.optimize._isotonic
import time:       103 |        103 |                                             scipy.optimize._shgo_lib
import time:       307 |        307 |                                             scipy.optimize._shgo_lib._vertex
import time:       274 |        683 |                                           scipy.optimize._shgo_lib._complex
import time:       578 |       1261 |                                         scipy.optimize._shgo
import time:       876 |        876 |                                         scipy.optimize._dual_annealing
import time:       193 |        193 |                                         scipy.optimize._qap
import time:       184 |        184 |                                           scipy.optimize._direct
import time:       213 |        397 |                                         scipy.optimize._direct_py
import time:       149 |        149 |                                         scipy.optimize._milp
import time:        76 |         76 |                                         scipy.optimize.cobyla
import time:        65 |         65 |                                         scipy.optimize.lbfgsb
import time:        65 |         65 |                                         scipy.optimize.linesearch
import time:        62 |         62 |                                         scipy.optimize.minpack
import time:        67 |         67 |                                         scipy.optimize.minpack2
import time:        58 |         58 |                                         scipy.optimize.moduleTNC
import time:        61 |         61 |                                         scipy.optimize.nonlin
import time:        67 |         67 |                                         scipy.optimize.optimize
import time:        69 |         69 |                                         scipy.optimize.slsqp
import time:        59 |         59 |                                         scipy.optimize.tnc
import time:        55 |         55 |                                         scipy.optimize.zeros
import time:       326 |      29612 |                                       scipy.optimize
import time:       221 |        221 |                                       scipy.interpolate._dierckx
import time:       468 |      30301 |                                     scipy.interpolate._bsplines
import time:       208 |      31219 |                                   scipy.interpolate._fitpack_py
import time:       416 |        416 |                                   scipy.interpolate._polyint
import time:       386 |        386 |                                   scipy.interpolate._ppoly
import time:       430 |        430 |                                   scipy.interpolate._interpnd
import time:       554 |      33004 |                                 scipy.interpolate._interpolate
import time:       594 |        594 |                                 scipy.interpolate._fitpack2
import time:       160 |        160 |                                 scipy.interpolate._rbf
import time:       270 |        270 |                                   scipy.interpolate._rbfinterp_pythran
import time:       198 |        467 |                                 scipy.interpolate._rbfinterp
import time:       376 |        376 |                                 scipy.interpolate._cubic
import time:       133 |        133 |                                 scipy.interpolate._ndgriddata
import time:       276 |        276 |                                 scipy.interpolate._fitpack_repro
import time:       101 |        101 |                                 scipy.interpolate._pade
import time:       304 |        304 |                                   scipy.interpolate._rgi_cython
import time:       513 |        513 |                                   scipy.interpolate._ndbspline
import time:       268 |       1084 |                                 scipy.interpolate._rgi
import time:       274 |        274 |                                 scipy.interpolate._bary_rational
import time:       130 |        130 |                                 scipy.interpolate.fitpack
import time:       108 |        108 |                                 scipy.interpolate.fitpack2
import time:       103 |        103 |                                 scipy.interpolate.interpolate
import time:        99 |         99 |                                 scipy.interpolate.ndgriddata
import time:        93 |         93 |                                 scipy.interpolate.polyint
import time:        97 |         97 |                                 scipy.interpolate.rbf
import time:        97 |         97 |                                 scipy.interpolate.interpnd
import time:       241 |      37429 |                               scipy.interpolate
import time:       138 |        138 |                                 scipy.signal._arraytools
import time:       152 |        152 |                                 scipy.signal._polyutils
import time:       925 |       1214 |                               scipy.signal._filter_design
import time:       142 |        142 |                               scipy.signal._lti_conversion
import time:       591 |      39374 |                             scipy.signal._ltisys
import time:       101 |        101 |                                   scipy.ndimage._ni_support
import time:       201 |        201 |                                   scipy.ndimage._nd_image
import time:       137 |        137 |                                   scipy.ndimage._ni_docstrings
import time:       239 |        239 |                                   scipy.ndimage._rank_filter_1d
import time:      1084 |       1760 |                                 scipy.ndimage._filters
import time:       161 |        161 |                                 scipy.ndimage._fourier
import time:       465 |        465 |                                 scipy.ndimage._interpolation
import time:       335 |        335 |                                   scipy.ndimage._ni_label
import time:       346 |        346 |                                   scipy.ndimage._morphology
import time:       345 |       1026 |                                 scipy.ndimage._measurements
import time:       170 |       3580 |                               scipy.ndimage._ndimage_api
import time:       260 |        260 |                               scipy.ndimage._delegators
import time:       196 |       4035 |                             scipy.ndimage._support_alternative_backends
import time:       105 |        105 |                             scipy.ndimage.filters
import time:        77 |         77 |                             scipy.ndimage.fourier
import time:        75 |         75 |                             scipy.ndimage.interpolation
import time:        84 |         84 |                             scipy.ndimage.measurements
import time:        76 |         76 |                             scipy.ndimage.morphology
import time:       470 |        470 |                             scipy.signal._fir_filter_design
import time:       309 |        309 |                             scipy.signal._sosfilt
import time:      1031 |      45807 |                           scipy.signal._signaltools
import time:       234 |      46041 |                         scipy.signal._spline_filters
import time:       141 |        141 |                         scipy.signal._savitzky_golay
import time:       643 |        643 |                           scipy.signal._short_time_fft
import time:       394 |       1037 |                         scipy.signal._spectral_py
import time:        86 |         86 |                           scipy.signal._wavelets
import time:       187 |        187 |                             scipy.stats._warnings_errors
import time:       247 |        247 |                                   scipy.stats._distr_params
import time:       380 |        380 |                                   scipy.integrate._quadrature
import time:       245 |        245 |                                     scipy.integrate._odepack
import time:       136 |        381 |                                   scipy.integrate._odepack_py
import time:       181 |        181 |                                     scipy.integrate._quadpack
import time:       238 |        418 |                                   scipy.integrate._quadpack_py
import time:       234 |        234 |                                     scipy.integrate._vode
import time:       215 |        215 |                                     scipy.integrate._dop
import time:       195 |        195 |                                     scipy.integrate._lsoda
import time:       431 |       1074 |                                   scipy.integrate._ode
import time:       264 |        264 |                                   scipy.integrate._bvp
import time:       160 |        160 |                                         scipy.integrate._ivp.common
import time:       135 |        135 |                                         scipy.integrate._ivp.base
import time:       186 |        480 |                                       scipy.integrate._ivp.bdf
import time:       241 |        241 |                                       scipy.integrate._ivp.radau
import time:       120 |        120 |                                         scipy.integrate._ivp.dop853_coefficients
import time:       280 |        400 |                                       scipy.integrate._ivp.rk
import time:       119 |        119 |                                       scipy.integrate._ivp.lsoda
import time:       206 |       1444 |                                     scipy.integrate._ivp.ivp
import time:       110 |       1553 |                                   scipy.integrate._ivp
import time:       403 |        403 |                                   scipy.integrate._quad_vec
import time:       138 |        138 |                                     scipy._lib._elementwise_iterative_method
import time:       357 |        494 |                                   scipy.integrate._tanhsinh
import time:       215 |        215 |                                       scipy.integrate._rules._base
import time:       109 |        109 |                                       scipy.integrate._rules._genz_malik
import time:        86 |         86 |                                         scipy.integrate._rules._gauss_legendre
import time:       100 |        186 |                                       scipy.integrate._rules._gauss_kronrod
import time:       119 |        626 |                                     scipy.integrate._rules
import time:      1039 |       1665 |                                   scipy.integrate._cubature
import time:       592 |        592 |                                   scipy.integrate._lebedev
import time:        99 |         99 |                                   scipy.integrate.dop
import time:        68 |         68 |                                   scipy.integrate.lsoda
import time:        69 |         69 |                                   scipy.integrate.vode
import time:        69 |         69 |                                   scipy.integrate.odepack
import time:        71 |         71 |                                   scipy.integrate.quadpack
import time:       135 |        135 |                                   scipy.stats._finite_differences
import time:       137 |        137 |                                   scipy.stats._constants
import time:       183 |        183 |                                   scipy.stats._censored_data
import time:      1520 |       9812 |                                 scipy.stats._distn_infrastructure
import time:      1079 |       1079 |                                     scipy.special.cython_special
import time:       480 |       1559 |                                   scipy.stats._stats
import time:       300 |        300 |                                   scipy.stats._tukeylambda_stats
import time:       244 |        244 |                                   scipy.stats._ksstats
import time:     38307 |      40408 |                                 scipy.stats._continuous_distns
import time:       407 |        407 |                                   scipy.stats._biasedurn
import time:       251 |        251 |                                   scipy.stats._stats_pythran
import time:      6946 |       7603 |                                 scipy.stats._discrete_distns
import time:       360 |        360 |                                   scipy.stats._levy_stable.levyst
import time:      2108 |       2468 |                                 scipy.stats._levy_stable
import time:       308 |        308 |                                   scipy.stats._axis_nan_policy
import time:      1134 |       1441 |                                 scipy.stats._entropy
import time:       244 |      61974 |                               scipy.stats.distributions
import time:       182 |        182 |                                 scipy._lib._bunch
import time:      1389 |       1389 |                                 scipy.stats._stats_mstats_common
import time:      1313 |       2883 |                               scipy.stats._mstats_basic
import time:       172 |        172 |                                 scipy.stats._common
import time:      2473 |       2645 |                               scipy.stats._hypotests
import time:      4459 |       4459 |                               scipy.stats._resampling
import time:       173 |        173 |                               scipy.stats._binomtest
import time:     26458 |      98589 |                             scipy.stats._stats_py
import time:       397 |        397 |                             scipy.stats._variation
import time:       316 |        316 |                               scipy.stats._ansari_swilk_statistics
import time:       260 |        260 |                               scipy.stats._wilcoxon
import time:      1352 |       1352 |                               scipy.stats._fit
import time:       414 |        414 |                                 scipy.stats._relative_risk
import time:       279 |        279 |                                 scipy.stats._crosstab
import time:       168 |        168 |                                 scipy.stats._odds_ratio
import time:       374 |       1234 |                               scipy.stats.contingency
import time:      5703 |       8863 |                             scipy.stats._morestats
import time:       254 |        254 |                                   scipy.sparse.csgraph._laplacian
import time:       297 |        297 |                                       scipy.sparse.csgraph._tools
import time:       126 |        422 |                                     scipy.sparse.csgraph._validation
import time:       563 |        985 |                                   scipy.sparse.csgraph._shortest_path
import time:       429 |        429 |                                   scipy.sparse.csgraph._traversal
import time:       301 |        301 |                                   scipy.sparse.csgraph._min_spanning_tree
import time:       349 |        349 |                                   scipy.sparse.csgraph._flow
import time:       352 |        352 |                                   scipy.sparse.csgraph._matching
import time:       343 |        343 |                                   scipy.sparse.csgraph._reordering
import time:       231 |       3240 |                                 scipy.sparse.csgraph
import time:       302 |        302 |                                 scipy.stats._sobol
import time:       255 |        255 |                                 scipy.stats._qmc_cy
import time:      1454 |       5249 |                               scipy.stats._qmc
import time:       992 |       6240 |                             scipy.stats._multicomp
import time:       349 |        349 |                             scipy.stats._binned_statistic
import time:       366 |        366 |                                 scipy.stats._covariance
import time:       416 |        416 |                                   scipy.stats._rcont.rcont
import time:       166 |        581 |                                 scipy.stats._rcont
import time:       308 |        308 |                                   scipy.stats._qmvnt_cy
import time:       170 |        478 |                                 scipy.stats._qmvnt
import time:      2367 |       3790 |                               scipy.stats._multivariate
import time:       205 |       3994 |                             scipy.stats._kde
import time:       149 |        149 |                               scipy.stats._mstats_extras
import time:       144 |        292 |                             scipy.stats.mstats
import time:        78 |         78 |                             scipy.stats.qmc
import time:       760 |        760 |                             scipy.stats._page_trend_test
import time:       951 |        951 |                             scipy.stats._mannwhitneyu
import time:       152 |        152 |                             scipy.stats._bws_test
import time:      1268 |       1268 |                             scipy.stats._sensitivity_analysis
import time:       792 |        792 |                             scipy.stats._survival
import time:       175 |        175 |                               scipy.optimize._bracket
import time:       143 |        143 |                               scipy.optimize._chandrupatla
import time:       193 |        193 |                               scipy.stats._probability_distribution
import time:      2161 |       2671 |                             scipy.stats._distribution_infrastructure
import time:      8429 |       8429 |                             scipy.stats._new_distributions
import time:       440 |        440 |                             scipy.stats._mgc
import time:       506 |        506 |                             scipy.stats._correlation
import time:       136 |        136 |                             scipy.stats._quantile
import time:        84 |         84 |                             scipy.stats.biasedurn
import time:        59 |         59 |                             scipy.stats.kde
import time:        72 |         72 |                             scipy.stats.morestats
import time:        79 |         79 |                             scipy.stats.mstats_basic
import time:       217 |        217 |                             scipy.stats.mstats_extras
import time:        58 |         58 |                             scipy.stats.mvn
import time:        71 |         71 |                             scipy.stats.stats
import time:       480 |     136201 |                           scipy.stats
import time:       346 |        346 |                           scipy.signal._peak_finding_utils
import time:       212 |     136843 |                         scipy.signal._peak_finding
import time:       167 |        167 |                         scipy.signal._czt
import time:       190 |     191171 |                       scipy.signal._signal_api
import time:       225 |        225 |                       scipy.signal._delegators
import time:       280 |     191674 |                     scipy.signal._support_alternative_backends
import time:        70 |         70 |                     scipy.signal.bsplines
import time:        79 |         79 |                     scipy.signal.filter_design
import time:        68 |         68 |                     scipy.signal.fir_filter_design
import time:        59 |         59 |                     scipy.signal.lti_conversion
import time:        66 |         66 |                     scipy.signal.ltisys
import time:        61 |         61 |                     scipy.signal.spectral
